"","index","employees.employee.employment.public.union.board.political.labor.employer.government","general.attorney.briefs.solicitor.argued.assistant.cause.curiae.brief.jr","communist.party.organization.board.foreign.registration.act.control.movement.organizations","school.religious.schools.student.establishment.religion.students.forum.program.university","grand.jury.press.information.footnote.privilege.news.criminal.sources.investigation","mr.debate.senator.clause.legislative.said.privilege.plaintiff.office.house","act.congress.committee.answer.service.inquiry.president.united.questions.security","opinion.filed.joined.district.post.respondents.held.argued.dissenting.jj","speech.government.interest.act.interests.governmental.opinion.case.united.states","advertising.commercial.speech.regulations.information.central.cable.marketing.interest.broadcasting","candidates.candidate.political.election.footnote.contributions.party.expenditures.contribution.campaign","injunction.review.maryland.district.restraint.prior.judicial.order.footnote.relief","limits.federal.election.buckley.bcra.contributions.campaign.political.candidates.candidate","affirmed.syllabus.decided.argued.freedom.held.act.law.case.reversed","false.statements.jury.damages.petitioner.malice.times.respondent.actual.trial","solicitation.charitable.fraud.paid.fee.organizations.requirement.telemarketers.circulators.north","flag.words.peace.conviction.ohio.convicted.conduct.street.symbol.group","obscene.obscenity.material.materials.film.sexual.standards.films.indecent.minors","religious.tax.prison.religion.inmates.rfra.exercise.burden.inmate.sales","ordinance.city.picketing.public.streets.ordinances.park.police.permit.regulation","syllabus","caseName"
"264",263,0.0078125,0,0.01953125,0,0.04296875,0.0078125,0,0.3125,0,0,0,0,0,0,0.609375,0,0,0,0,0,"syllabus264","TIME, INC. v. FIRESTONE"
"265",264,0.173076923076923,0,0,0,0,0,0,0.621794871794872,0,0.0384615384615385,0.00641025641025641,0,0.032051282051282,0.0192307692307692,0,0,0,0,0.00641025641025641,0.102564102564103,"syllabus265","HUDGENS v. NATIONAL LABOR RELATIONS BOARD et al."
"266",265,0,0,0.0397350993377483,0,0,0,0,0.28476821192053,0.00662251655629139,0,0,0.0529801324503311,0.033112582781457,0.370860927152318,0,0,0,0.211920529801325,0,0,"syllabus266","MCKINNEY v. ALABAMA"
"267",266,0.0196078431372549,0,0.00392156862745098,0.00392156862745098,0,0,0.105882352941176,0.474509803921569,0,0.00392156862745098,0.0901960784313725,0,0.00392156862745098,0,0,0.0117647058823529,0,0,0,0.282352941176471,"syllabus267","GREER, COMMANDER, FORT DIX MILITARY RESERVATION, et al. v. SPOCK et al."
"268",267,0.1953125,0,0.0234375,0,0,0,0,0.3671875,0.15625,0,0,0,0,0.0625,0.015625,0,0,0,0.0234375,0.15625,"syllabus268","KELLEY, COMMISSIONER, SUFFOLK COUNTY POLICE DEPARTMENT v. JOHNSON"
"269",268,0,0,0.0129032258064516,0,0,0,0.0387096774193548,0.32258064516129,0.129032258064516,0,0,0,0,0.00645161290322581,0,0.0838709677419355,0,0,0.0774193548387097,0.329032258064516,"syllabus269","HYNES et al. v. MAYOR AND COUNCIL OF BOROUGH OF ORADELL et al."
"270",269,0,0.0173410404624277,0,0,0.00578034682080925,0,0,0.341040462427746,0.0982658959537572,0.514450867052023,0.00578034682080925,0,0,0,0.00578034682080925,0.00578034682080925,0,0,0.00578034682080925,0,"syllabus270","VIRGINIA STATE BOARD OF PHARMACY et al. v. VIRGINIA CITIZENS CONSUMER COUNCIL, INC., et al."
"271",270,0,0,0.0478723404255319,0.553191489361702,0,0.0212765957446809,0,0.202127659574468,0.00531914893617021,0.0212765957446809,0.0212765957446809,0.101063829787234,0,0,0,0,0,0.0106382978723404,0.0159574468085106,0,"syllabus271","ROEMER et al. v. BOARD OF PUBLIC WORKS OF MARYLAND et al."
"272",271,0,0,0,0,0,0.0145985401459854,0,0.361313868613139,0.18978102189781,0.00364963503649635,0,0,0,0,0,0.00364963503649635,0,0.14963503649635,0,0.277372262773723,"syllabus272","YOUNG, MAYOR OF DETROIT, et al. v. AMERICAN MINI THEATRES, INC., et al."
"273",272,0.133333333333333,0,0.111111111111111,0,0.0333333333333333,0,0,0.566666666666667,0.0111111111111111,0.0111111111111111,0,0.111111111111111,0,0.0111111111111111,0.0111111111111111,0,0,0,0,0,"syllabus273","ELROD, SHERIFF, et al. v. BURNS et al."
"274",273,0,0.028169014084507,0,0,0.390845070422535,0.00352112676056338,0.0246478873239437,0.225352112676056,0.151408450704225,0.00704225352112676,0,0.0669014084507042,0,0.0563380281690141,0.0422535211267606,0,0,0,0,0.00352112676056338,"syllabus274","NEBRASKA PRESS ASSN. et al. v. STUART, JUDGE, et al."
"275",274,0.543252595155709,0.00346020761245675,0,0.055363321799308,0,0.0761245674740484,0,0.224913494809689,0.0588235294117647,0,0.0173010380622837,0.013840830449827,0,0,0,0,0.00346020761245675,0,0.00346020761245675,0,"syllabus275","CITY OF MADISON JOINT SCHOOL DISTRICT NO. 8 et al. v. WISCONSIN EMPLOYMENT RELATIONS COMMISSION et al."
"276",275,0.0708955223880597,0.0223880597014925,0.00373134328358209,0.0708955223880597,0.041044776119403,0,0.0261194029850746,0.470149253731343,0.00373134328358209,0.0447761194029851,0,0,0,0,0.208955223880597,0.00746268656716418,0,0.0186567164179104,0.00746268656716418,0.00373134328358209,"syllabus276","MT. HEALTHY CITY SCHOOL DISTRICT BOARD OF EDUCATION v. DOYLE"
"277",276,0,0.00961538461538462,0,0,0,0,0,0.567307692307692,0.105769230769231,0,0,0,0,0,0,0,0,0.307692307692308,0,0.00961538461538462,"syllabus277","MARKS et al. v. UNITED STATES"
"278",277,0,0,0,0.00760456273764259,0.0798479087452472,0,0,0.319391634980989,0.159695817490494,0,0.00380228136882129,0.0304182509505703,0.0190114068441065,0.144486692015209,0,0,0.216730038022814,0,0.0190114068441065,0,"syllabus278","WOOLEY, CHIEF OF POLICE OF LEBANON, et al. v. MAYNARD ET UX."
"279",278,0.0234375,0,0.0078125,0,0,0.015625,0,0.2265625,0.125,0.2890625,0,0,0,0,0.0078125,0,0,0.0078125,0,0.296875,"syllabus279","LINMARK ASSOCIATES, INC., et al. v. TOWNSHIP OF WILLINGBORO et al."
"280",279,0,0.00390625,0.0078125,0,0,0,0.09375,0.375,0,0,0,0,0,0.00390625,0.0078125,0,0,0.50390625,0,0.00390625,"syllabus280","SMITH v. UNITED STATES"
"281",280,0,0.00970873786407767,0,0,0.0339805825242718,0,0,0.37378640776699,0,0.00485436893203883,0,0,0,0.00970873786407767,0,0,0,0.563106796116505,0,0.00485436893203883,"syllabus281","SPLAWN v. CALIFORNIA"
"282",281,0,0,0,0,0,0,0,0.256281407035176,0.0100502512562814,0,0,0,0.0050251256281407,0.0452261306532663,0.0150753768844221,0,0,0.663316582914573,0.0050251256281407,0,"syllabus282","WARD v. ILLINOIS"
"283",282,0.163568773234201,0,0,0,0.00371747211895911,0.00371747211895911,0,0.275092936802974,0.0557620817843866,0,0,0.00371747211895911,0.00371747211895911,0.00743494423791822,0,0.0892193308550186,0,0,0.390334572490706,0.00371747211895911,"syllabus283","JONES, SECRETARY, DEPARTMENT OF CORRECTION OF NORTH CAROLINA, et al. v. NORTH CAROLINA PRISONERS' LABOR UNION, INC."
"284",283,0,0,0,0.655367231638418,0,0,0,0.175141242937853,0,0,0.0112994350282486,0.0677966101694915,0,0,0,0,0.0847457627118644,0.00564971751412429,0,0,"syllabus284","WOLMAN et al. v. WALTER et al."
"285",284,0.0146627565982405,0.0117302052785924,0,0.00439882697947214,0,0.0263929618768328,0.508797653958944,0.13049853372434,0.247800586510264,0.00293255131964809,0.0395894428152493,0.00146627565982405,0,0,0,0,0,0,0.00879765395894428,0.00293255131964809,"syllabus285","NIXON v. ADMINISTRATOR OF GENERAL SERVICES et al."
"286",285,0,0,0.0248447204968944,0.0807453416149068,0,0.0434782608695652,0,0.354037267080745,0.0124223602484472,0,0.149068322981366,0,0.0062111801242236,0.118012422360248,0,0,0,0,0.211180124223602,0,"syllabus286","MCDANIEL v. PATY et al."
"287",286,0.00925925925925926,0.0123456790123457,0,0.00308641975308642,0.0185185185185185,0.00308641975308642,0.00308641975308642,0.320987654320988,0.209876543209877,0.00617283950617284,0.0833333333333333,0.037037037037037,0.104938271604938,0,0.00308641975308642,0.172839506172839,0,0.00308641975308642,0,0.00925925925925926,"syllabus287","FIRST NATIONAL BANK OF BOSTON et al. v. BELLOTTI, ATTORNEY GENERAL OF MASSACHUSETTS"
"288",287,0,0,0,0,0.23728813559322,0.0112994350282486,0.0169491525423729,0.0677966101694915,0.192090395480226,0.0338983050847458,0.00564971751412429,0,0,0.299435028248588,0.112994350282486,0,0.0112994350282486,0.0112994350282486,0,0,"syllabus288","LANDMARK COMMUNICATIONS, INC. v. VIRGINIA"
"289",288,0,0,0,0,0,0,0,0.202020202020202,0,0,0,0,0,0,0,0,0,0.792929292929293,0,0.00505050505050505,"syllabus289","PINKUS, DBA ROSSLYN NEWS CO. et al. v. UNITED STATES"
"290",289,0,0,0.0103092783505155,0.00515463917525773,0.407216494845361,0,0,0.350515463917526,0.0309278350515464,0.00515463917525773,0.00515463917525773,0.0154639175257732,0,0.0154639175257732,0,0,0.0154639175257732,0.0154639175257732,0.11340206185567,0.0103092783505155,"syllabus290","HOUCHINS, SHERIFF OF THE COUNTY OF ALAMEDA, CALIFORNIA v. KQED, INC., et al."
"291",290,0,0,0,0,0.00483091787439614,0,0,0.265700483091787,0.0338164251207729,0.36231884057971,0,0.0241545893719807,0.00483091787439614,0.0579710144927536,0,0.00483091787439614,0.0531400966183575,0.183574879227053,0,0.00483091787439614,"syllabus291","FEDERAL COMMUNICATIONS COMMISSION v. PACIFICA FOUNDATION et al."
"292",291,0.293478260869565,0,0,0,0,0,0,0.58695652173913,0,0.016304347826087,0.0108695652173913,0,0.016304347826087,0.0706521739130435,0,0,0,0,0,0.00543478260869565,"syllabus292","GIVHAN v. WESTERN LINE CONSOLIDATED SCHOOL DISTRICT et al."
"293",292,0.0324074074074074,0,0.087962962962963,0,0.0185185185185185,0,0,0.222222222222222,0.0972222222222222,0.37037037037037,0,0,0,0.111111111111111,0.00925925925925926,0,0.0509259259259259,0,0,0,"syllabus293","FRIEDMAN et al. v. ROGERS et al."
"294",293,0.00267379679144385,0.0053475935828877,0.00267379679144385,0,0.131016042780749,0,0.00267379679144385,0.17379679144385,0.112299465240642,0.0053475935828877,0.00267379679144385,0,0,0.0481283422459893,0.502673796791444,0,0,0.00267379679144385,0.00802139037433155,0,"syllabus294","HERBERT v. LANDO et al."
"295",294,0.432098765432099,0,0,0,0,0,0,0.0185185185185185,0.123456790123457,0,0.0987654320987654,0,0.037037037037037,0.290123456790123,0,0,0,0,0,0,"syllabus295","SMITH et al. v. ARKANSAS STATE HIGHWAY EMPLOYEES, LOCAL 1315, et al."
"296",295,0,0,0.037593984962406,0.0150375939849624,0,0.0150375939849624,0.0827067669172932,0.172932330827068,0.0902255639097744,0,0.556390977443609,0,0,0.0300751879699248,0,0,0,0,0,0,"syllabus296","MARCHIORO et al. v. CHANEY et al."
"297",296,0.00613496932515337,0,0.00613496932515337,0,0.374233128834356,0,0,0.263803680981595,0.0736196319018405,0.122699386503067,0,0.00613496932515337,0,0.0122699386503067,0.049079754601227,0,0.0797546012269939,0,0,0.00613496932515337,"syllabus297","SMITH, JUDGE, et al. v. DAILY MAIL PUBLISHING CO. et al."
"298",297,0,0.00261780104712042,0.00261780104712042,0,0.138743455497382,0.154450261780105,0,0.25130890052356,0.0994764397905759,0,0.0104712041884817,0,0,0,0.337696335078534,0,0,0,0,0.00261780104712042,"syllabus298","HUTCHINSON v. PROXMIRE et al."
"299",298,0.0483870967741935,0,0,0,0,0,0.365591397849462,0.344086021505376,0.150537634408602,0.0752688172043011,0,0,0,0,0,0,0,0,0,0.0161290322580645,"syllabus299","BROWN, SECRETARY OF DEFENSE, et al. v. GLINES"
"300",299,0.03756201275691,0,0.00992204110559887,0,0.0666194188518781,0.0191353649893692,0.00141743444365698,0.0297661233167966,0.141743444365698,0,0.00070871722182849,0.678242381289865,0.00070871722182849,0,0.00992204110559887,0.00283486888731396,0,0.00070871722182849,0,0.00070871722182849,"syllabus300","SNEPP v. UNITED STATES"
"301",300,0,0,0,0.00344827586206897,0,0,0,0.320689655172414,0.0896551724137931,0,0,0,0.00689655172413793,0,0,0.468965517241379,0.00689655172413793,0,0,0.103448275862069,"syllabus301","VILLAGE OF SCHAUMBURG v. CITIZENS FOR A BETTER ENVIRONMENT et al."
"302",301,0,0,0,0.000689179875947622,0.00964851826326671,0,0,0.0344589937973811,0.0902825637491385,0,0,0.707098552722261,0,0.0344589937973811,0.00206753962784287,0.000689179875947622,0.000689179875947622,0.11302549965541,0,0.00689179875947622,"syllabus302","VANCE et al. v. UNIVERSAL AMUSEMENT CO., INC., et al."
"303",302,0.43010752688172,0.0860215053763441,0.0752688172043011,0,0.021505376344086,0,0,0.301075268817204,0.0268817204301075,0,0.043010752688172,0,0,0,0.0161290322580645,0,0,0,0,0,"syllabus303","BRANTI v. FINKEL et al."
"304",303,0.0788530465949821,0.003584229390681,0,0.00716845878136201,0,0.003584229390681,0.00716845878136201,0.315412186379928,0.0967741935483871,0,0.003584229390681,0.003584229390681,0,0.003584229390681,0,0,0,0,0,0.476702508960573,"syllabus304","CAREY, STATE'S ATTORNEY OF COOK COUNTY v. BROWN et al."
"305",304,0.0286885245901639,0.0122950819672131,0,0,0.0204918032786885,0,0.0122950819672131,0.241803278688525,0.270491803278689,0.336065573770492,0,0,0,0.0204918032786885,0,0.00409836065573771,0,0,0,0.0532786885245902,"syllabus305","CONSOLIDATED EDISON COMPANY OF NEW YORK, INC. v. PUBLIC SERVICE COMMISSION OF NEW YORK"
"306",305,0.00460829493087558,0,0,0,0,0.00460829493087558,0,0.317972350230415,0.0691244239631336,0.566820276497696,0,0.0138248847926267,0,0,0,0.00921658986175115,0.00460829493087558,0.00921658986175115,0,0,"syllabus306","CENTRAL HUDSON GAS & ELECTRIC CORP. v. PUBLIC SERVICE COMMISSION OF NEW YORK"
"307",306,0,0.00847457627118644,0,0,0.364406779661017,0.0593220338983051,0.00847457627118644,0,0,0,0,0.00847457627118644,0.0169491525423729,0.415254237288136,0.0169491525423729,0,0.0423728813559322,0.0593220338983051,0,0,"syllabus307","RICHMOND NEWSPAPERS, INC., et al. v. VIRGINIA et al."
"308",307,0.00389105058365759,0,0,0.0311284046692607,0,0,0,0.291828793774319,0.0505836575875486,0.0778210116731518,0,0,0.00389105058365759,0.0116731517509728,0.0272373540856031,0,0,0.0544747081712062,0,0.447470817120623,"syllabus308","SCHAD et al. v. BOROUGH OF MOUNT EPHRAIM"
"309",308,0,0,0,0,0,0,0.00259067357512953,0.189119170984456,0.178756476683938,0.00259067357512953,0,0,0,0.00259067357512953,0.00259067357512953,0.474093264248705,0.00259067357512953,0.0077720207253886,0.0569948186528497,0.0803108808290155,"syllabus309","HEFFRON, SECRETARY AND MANAGER OF THE MINNESOTA STATE AGRICULTURAL SOCIETY BOARD OF MANAGERS, et al. v. INTERNATIONAL SOCIETY FOR KRISHNA CONSCIOUSNESS, INC., et al."
"310",309,0.00840336134453781,0,0,0.0210084033613445,0.00840336134453781,0.00420168067226891,0.134453781512605,0.420168067226891,0.0336134453781513,0.0252100840336134,0,0.0714285714285714,0.00840336134453781,0.105042016806723,0,0,0.00420168067226891,0.00420168067226891,0,0.151260504201681,"syllabus310","UNITED STATES POSTAL SERVICE v. COUNCIL OF GREENBURGH CIVIC ASSOCIATIONS et al."
"311",310,0,0,0.0078125,0,0,0,0.09375,0.453125,0.015625,0.0390625,0.1875,0,0.125,0.0625,0.0078125,0,0,0,0.0078125,0,"syllabus311","CALIFORNIA MEDICAL ASSOCIATION et al. v. FEDERAL ELECTION COMMISSION et al."
"312",311,0,0,0.0588235294117647,0,0,0,0.52723311546841,0.224400871459695,0.106753812636166,0,0,0.0457516339869281,0,0.00871459694989107,0,0.00871459694989107,0.0130718954248366,0,0,0.0065359477124183,"syllabus312","HAIG, SECRETARY OF STATE v. AGEE"
"313",312,0,0,0,0,0.00934579439252336,0.00934579439252336,0,0.224299065420561,0.00934579439252336,0.280373831775701,0,0,0.0186915887850467,0,0.0186915887850467,0,0,0,0,0.429906542056075,"syllabus313","METROMEDIA, INC., et al. v. CITY OF SAN DIEGO, et al."
"314",313,0,0.00416666666666667,0,0.470833333333333,0,0.00416666666666667,0.00833333333333333,0.1875,0.308333333333333,0.00416666666666667,0,0.00416666666666667,0,0,0,0.00416666666666667,0,0,0,0.00416666666666667,"syllabus314","WIDMAR et al. v. VINCENT et al."
"315",314,0,0,0,0,0.0166666666666667,0.0125,0,0.345833333333333,0.075,0.00416666666666667,0.354166666666667,0,0.0791666666666667,0,0,0,0,0,0,0.1125,"syllabus315","CITIZENS AGAINST RENT CONTROL/COALITION FOR FAIR HOUSING et al. v. CITY OF BERKELEY, CALIFORNIA, et al."
"316",315,0,0,0,0,0.03584229390681,0,0,0.301075268817204,0.229390681003584,0.0609318996415771,0,0,0,0,0.00716845878136201,0,0,0.193548387096774,0,0.172043010752688,"syllabus316","VILLAGE OF HOFFMAN ESTATES et al. v. THE FLIPSIDE, HOFFMAN ESTATES, INC."
"317",316,0,0,0,0.0108303249097473,0.0108303249097473,0,0.0072202166064982,0.231046931407942,0.245487364620939,0,0.234657039711191,0.0036101083032491,0,0.0072202166064982,0.234657039711191,0.0036101083032491,0.0036101083032491,0,0.0072202166064982,0,"syllabus317","BROWN v. HARTLAGE"
"318",317,0,0,0,0.0075187969924812,0.545112781954887,0,0.0075187969924812,0.18796992481203,0.206766917293233,0,0,0.0075187969924812,0,0.0263157894736842,0,0.0037593984962406,0,0.0075187969924812,0,0,"syllabus318","GLOBE NEWSPAPER CO. v. SUPERIOR COURT FOR THE COUNTY OF NORFOLK"
"319",318,0.10126582278481,0,0,0.189873417721519,0,0,0,0.544303797468354,0,0.0126582278481013,0,0.0126582278481013,0,0.0253164556962025,0,0,0.113924050632911,0,0,0,"syllabus319","BOARD OF EDUCATION, ISLAND TREES UNION FREE SCHOOL DISTRICT NO. 26, et al. v. PICO, BY HIS NEXT FRIEND PICO, et al."
"320",319,0,0.00364963503649635,0,0,0,0,0,0.226277372262774,0.0875912408759124,0.0072992700729927,0,0,0,0.0291970802919708,0.0437956204379562,0,0,0.602189781021898,0,0,"syllabus320","NEW YORK v. FERBER"
"321",320,0,0,0.0297297297297297,0.0027027027027027,0,0,0.0351351351351351,0.17027027027027,0.0243243243243243,0,0.0027027027027027,0,0,0.367567567567568,0.318918918918919,0,0.0189189189189189,0,0.0216216216216216,0.00810810810810811,"syllabus321","NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE et al. v. CLAIBORNE HARDWARE CO. et al."
"322",321,0.00649350649350649,0.012987012987013,0.012987012987013,0,0,0.012987012987013,0.038961038961039,0.142857142857143,0.0324675324675325,0,0.227272727272727,0,0.363636363636364,0.11038961038961,0,0.0324675324675325,0.00649350649350649,0,0,0,"syllabus322","FEDERAL ELECTION COMMISSION et al. v. NATIONAL RIGHT TO WORK COMMITTEE et al."
"323",322,0.40506329113924,0,0,0.180379746835443,0,0.00949367088607595,0,0.218354430379747,0.107594936708861,0,0.00316455696202532,0,0.00316455696202532,0.0348101265822785,0,0,0.00316455696202532,0,0,0.0348101265822785,"syllabus323","PERRY EDUCATION ASSOCIATION v. PERRY LOCAL EDUCATORS' ASSOCIATION et al."
"324",323,0,0,0,0,0.00793650793650794,0.0595238095238095,0,0.107142857142857,0.293650793650794,0,0,0.0238095238095238,0.0158730158730159,0,0,0,0,0,0.492063492063492,0,"syllabus324","MINNEAPOLIS STAR & TRIBUNE CO. v. MINNESOTA COMMISSIONER OF REVENUE"
"325",324,0.481481481481481,0.0202020202020202,0,0,0,0,0.0538720538720539,0.265993265993266,0.131313131313131,0,0,0,0,0,0.0303030303030303,0,0.0101010101010101,0.00673400673400673,0,0,"syllabus325","CONNICK, DISTRICT ATTORNEY IN AND FOR THE PARISH OF ORLEANS, LOUISIANA v. MYERS"
"326",325,0,0,0.0327868852459016,0.0245901639344262,0,0.00819672131147541,0,0.352459016393443,0.0819672131147541,0,0,0,0.00409836065573771,0,0,0,0.00819672131147541,0,0,0.487704918032787,"syllabus326","UNITED STATES et al. v. GRACE et al."
"327",326,0,0,0,0.00485436893203883,0,0,0.0922330097087379,0.29126213592233,0,0.00485436893203883,0.111650485436893,0,0.0533980582524272,0,0,0,0,0.00485436893203883,0.436893203883495,0,"syllabus327","REGAN, SECRETARY OF THE TREASURY, et al. v. TAXATION WITH REPRESENTATION OF WASHINGTON"
"328",327,0,0.00492610837438424,0,0.00985221674876847,0,0,0,0.334975369458128,0.261083743842365,0.315270935960591,0,0,0,0,0.0147783251231527,0,0,0.0591133004926108,0,0,"syllabus328","BOLGER et al. v. YOUNGS DRUG PRODUCTS CORP."
"329",328,0,0.00423728813559322,0,0.644067796610169,0.00423728813559322,0,0,0.279661016949153,0,0,0.0127118644067797,0,0,0,0,0,0.00423728813559322,0,0.0508474576271186,0,"syllabus329","MUELLER et al. v. ALLEN et al."
"330",329,0,0,0,0,0.658682634730539,0,0.0029940119760479,0.125748502994012,0.12874251497006,0,0,0,0,0,0,0,0,0.0808383233532934,0,0.0029940119760479,"syllabus330","PRESS-ENTERPRISE CO. v. SUPERIOR COURT OF CALIFORNIA, RIVERSIDE COUNTY"
"331",330,0.473354231974922,0,0.0125391849529781,0,0.00313479623824451,0,0.00940438871473354,0.454545454545455,0.0250783699059561,0,0.00940438871473354,0,0.00940438871473354,0,0,0,0,0,0,0.00313479623824451,"syllabus331","MINNESOTA STATE BOARD FOR COMMUNITY COLLEGES v. KNIGHT et al."
"332",331,0,0,0,0.507853403141361,0,0.00523560209424084,0.0523560209424084,0.164921465968586,0.157068062827225,0,0,0.0104712041884817,0,0.0287958115183246,0,0.0157068062827225,0.0209424083769634,0,0,0.0366492146596859,"syllabus332","LYNCH, MAYOR OF PAWTUCKET, et al. v. DONNELLY et al."
"333",332,0,0,0,0,0.0045766590389016,0,0,0.178489702517162,0.135011441647597,0,0,0.0434782608695652,0,0.0366132723112128,0.594965675057208,0,0,0.0045766590389016,0.0022883295194508,0,"syllabus333","BOSE CORP. v. CONSUMERS UNION OF UNITED STATES, INC."
"334",333,0.0244988864142539,0,0,0,0.0022271714922049,0,0,0.265033407572383,0.260579064587973,0,0.0267260579064588,0,0,0,0.0022271714922049,0,0,0,0,0.418708240534521,"syllabus334","MEMBERS OF THE CITY COUNCIL OF THE CITY OF LOS ANGELES et al. v. TAXPAYERS FOR VINCENT et al."
"335",334,0,0,0.0347003154574132,0,0.315457413249211,0,0,0.157728706624606,0.261829652996845,0.00630914826498423,0.00946372239747634,0.0851735015772871,0.00315457413249211,0.0410094637223975,0.0220820189274448,0.0599369085173502,0,0,0,0.00315457413249211,"syllabus335","SEATTLE TIMES CO., DBA THE SEATTLE TIMES, et al. v. RHINEHART et al."
"336",335,0.00293255131964809,0,0.00879765395894428,0,0,0,0,0.337243401759531,0.170087976539589,0,0.0381231671554252,0.0586510263929619,0,0,0,0.381231671554252,0,0,0.00293255131964809,0,"syllabus336","SECRETARY OF STATE OF MARYLAND v. JOSEPH H. MUNSON CO., INC."
"337",336,0,0,0,0,0.0247524752475248,0,0,0.336633663366337,0.207920792079208,0,0,0.00495049504950495,0.00495049504950495,0.0247524752475248,0,0,0.0198019801980198,0,0,0.376237623762376,"syllabus337","CLARK, SECRETARY OF THE INTERIOR, et al. v. COMMUNITY FOR CREATIVE NON-VIOLENCE et al."
"338",337,0.0280898876404494,0,0,0,0,0,0,0.247191011235955,0.129213483146067,0.480337078651685,0.103932584269663,0,0,0,0.0112359550561798,0,0,0,0,0,"syllabus338","FEDERAL COMMUNICATIONS COMMISSION v. LEAGUE OF WOMEN VOTERS OF CALIFORNIA et al."
"339",338,0,0,0.00204081632653061,0,0,0.00816326530612245,0,0.251020408163265,0.326530612244898,0,0,0,0,0.226530612244898,0,0.181632653061225,0,0.00204081632653061,0.00204081632653061,0,"syllabus339","ROBERTS, ACTING COMMISSIONER, MINNESOTA DEPARTMENT OF HUMAN RIGHTS, et al. v. UNITED STATES JAYCEES"
"340",339,0.0114942528735632,0,0,0,0,0.0114942528735632,0,0.494252873563218,0,0,0,0.172413793103448,0,0.137931034482759,0.114942528735632,0,0,0,0.0574712643678161,0,"syllabus340","REGAN, SECRETARY OF THE TREASURY, et al. v. TIME, INC."
"341",340,0,0.00546448087431694,0,0,0,0.00546448087431694,0.0136612021857923,0.30327868852459,0.0792349726775956,0,0.259562841530055,0,0.325136612021858,0.00273224043715847,0,0,0,0.00273224043715847,0.00273224043715847,0,"syllabus341","FEDERAL ELECTION COMMISSION v. NATIONAL CONSERVATIVE POLITICAL ACTION COMMITTEE et al."
"342",341,0,0,0.0106951871657754,0,0.00267379679144385,0.0106951871657754,0.596256684491979,0.120320855614973,0.227272727272727,0,0,0,0,0,0.0133689839572193,0.0160427807486631,0,0,0,0.00267379679144385,"syllabus342","WAYTE v. UNITED STATES"
"343",342,0,0,0,0.227272727272727,0,0,0.186868686868687,0.409090909090909,0,0,0.0202020202020202,0.00505050505050505,0,0.151515151515152,0,0,0,0,0,0,"syllabus343","WALLACE, GOVERNOR OF ALABAMA, et al. v. JAFFREE et al."
"344",343,0.0307017543859649,0,0.0043859649122807,0,0.0043859649122807,0.228070175438596,0.12280701754386,0.25,0.0219298245614035,0,0,0.0043859649122807,0,0.0043859649122807,0.276315789473684,0.0350877192982456,0,0,0.0175438596491228,0,"syllabus344","MCDONALD v. SMITH"
"345",344,0,0,0,0,0.0099009900990099,0,0,0.495049504950495,0,0.00495049504950495,0,0.00495049504950495,0.0148514851485149,0,0,0.0148514851485149,0.0148514851485149,0.435643564356436,0.00495049504950495,0,"syllabus345","BROCKETT v. SPOKANE ARCADES, INC., et al."
"346",345,0,0,0.0147058823529412,0.0205882352941176,0.00294117647058824,0.00294117647058824,0.497058823529412,0.361764705882353,0,0,0,0,0,0,0,0.00588235294117647,0.0882352941176471,0.00588235294117647,0,0,"syllabus346","UNITED STATES v. ALBERTINI"
"347",346,0,0.0229885057471264,0,0,0,0,0.0229885057471264,0.298850574712644,0,0.0114942528735632,0,0,0,0,0.609195402298851,0,0,0,0,0.0344827586206897,"syllabus347","DUN & BRADSTREET, INC. v. GREENMOSS BUILDERS, INC."
"348",347,0.0723860589812333,0,0,0.120643431635389,0,0,0.00268096514745308,0.257372654155496,0.13941018766756,0.0160857908847185,0.00268096514745308,0,0.142091152815013,0,0,0.243967828418231,0,0,0.00268096514745308,0,"syllabus348","CORNELIUS, ACTING DIRECTOR, OFFICE OF PERSONNEL MANAGEMENT v. NAACP LEGAL DEFENSE AND EDUCATIONAL FUND, INC., et al."
"349",348,0,0,0.0119047619047619,0.517857142857143,0,0,0,0.428571428571429,0.0297619047619048,0,0,0,0,0,0,0.00595238095238095,0,0,0,0.00595238095238095,"syllabus349","WITTERS v. WASHINGTON DEPARTMENT OF SERVICES FOR THE BLIND"
"350",349,0,0,0.00943396226415094,0,0.00943396226415094,0.00943396226415094,0,0.235849056603774,0.0283018867924528,0.424528301886792,0.150943396226415,0,0,0,0.0377358490566038,0.00943396226415094,0,0.0377358490566038,0.0471698113207547,0,"syllabus350","PACIFIC GAS & ELECTRIC CO. v. PUBLIC UTILITIES COMMISSION OF CALIFORNIA et al."
"351",350,0,0,0,0.0109090909090909,0.00363636363636364,0,0.00363636363636364,0.2,0.189090909090909,0,0.00363636363636364,0.00363636363636364,0,0,0.00363636363636364,0,0,0.0363636363636364,0,0.545454545454545,"syllabus351","CITY OF RENTON et al. v. PLAYTIME THEATRES, INC., et al."
"352",351,0,0.0040650406504065,0.0772357723577236,0.211382113821138,0,0,0.0447154471544715,0.597560975609756,0.0040650406504065,0,0.0121951219512195,0,0.0203252032520325,0,0.024390243902439,0,0,0,0,0.0040650406504065,"syllabus352","BENDER et al. v. WILLIAMSPORT AREA SCHOOL DISTRICT et al."
